1,1.0.0,
1007741,600,OPTCUR,USDINR,0,0,27-SEP-2017,667500000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-DEC-2016,29-SEP-2017,5,1,1,1,25000,0,0,0,1007741,0,0,0,0,0,0,0,0,0,0,0,27-SEP-2017,27-SEP-2017,0,1000,0,USDINR17SEP66.7500CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,4350000,N
1008176,600,OPTCUR,USDINR,0,0,29-MAY-2017,650000000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23-FEB-2017,31-MAY-2017,5,1,1,1,25000,0,0,0,1008176,0,0,0,0,0,0,0,0,0,0,0,29-MAY-2017,29-MAY-2017,0,1000,0,USDINR17MAY65.0000CE,0,0,0,7,0,M,0,0,0,0,0,0,0,225000,N
1008177,600,OPTCUR,USDINR,0,0,29-MAY-2017,642500000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23-FEB-2017,31-MAY-2017,5,1,1,1,25000,0,0,0,1008177,0,0,0,0,0,0,0,0,0,0,0,29-MAY-2017,29-MAY-2017,0,1000,0,USDINR17MAY64.2500PE,0,0,0,7,0,M,0,0,0,0,0,0,0,200000,N
1007274,600,OPTCUR,USDINR,0,0,28-JUN-2017,700000000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14-OCT-2016,30-JUN-2017,5,1,1,1,25000,0,0,0,1007274,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,1000,0,USDINR17JUN70.0000PE,0,0,0,7,0,Q,0,0,0,0,0,0,0,50700000,N
1007742,605,FUTIRT,91DTB,0,0,28-JUN-2017,0,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-DEC-2016,28-JUN-2017,7,3,1,1,25000,0,0,0,1007742,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,2000,0,91DTB17JUNFUT,0,0,0,8,0,Q,0,0,0,0,0,0,0,939200000,N
1008671,600,OPTCUR,USDINR,0,0,27-JUL-2017,657500000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26-APR-2017,31-JUL-2017,5,1,1,1,25000,0,0,0,1008671,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1000,0,USDINR17JUL65.7500CE,0,0,0,7,0,M,0,0,0,0,0,0,0,3575000,N
1007743,600,OPTCUR,USDINR,0,0,27-SEP-2017,670000000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-DEC-2016,29-SEP-2017,5,1,1,1,25000,0,0,0,1007743,0,0,0,0,0,0,0,0,0,0,0,27-SEP-2017,27-SEP-2017,0,1000,0,USDINR17SEP67.0000CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,3625000,N
1008620,600,OPTCUR,USDINR,0,0,28-JUN-2017,617500000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03-APR-2017,30-JUN-2017,5,1,1,1,25000,0,0,0,1008620,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,1000,0,USDINR17JUN61.7500CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,31425000,N
1007744,603,FUTCUR,JPYINR,0,0,27-DEC-2017,0,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-DEC-2016,29-DEC-2017,4,2,1,1,25000,0,0,0,1007744,0,0,0,0,0,0,0,0,0,0,0,27-DEC-2017,27-DEC-2017,0,1000,0,JPYINR17DECFUT,0,0,0,7,0,M,0,0,0,0,0,0,0,599475000,N
1007111,600,OPTCUR,USDINR,0,0,28-JUN-2017,687500000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-SEP-2016,30-JUN-2017,5,1,1,1,25000,0,0,0,1007111,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,1000,0,USDINR17JUN68.7500CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,25000,N
1008455,602,FUTCUR,EURINR,0,0,28-MAR-2018,0,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29-MAR-2017,30-MAR-2018,2,2,1,1,25000,0,0,0,1008455,0,0,0,0,0,0,0,0,0,0,0,28-MAR-2018,28-MAR-2018,0,1000,0,EURINR18MARFUT,0,0,0,7,0,M,0,0,0,0,0,0,0,766000000,N
1008672,600,OPTCUR,USDINR,0,0,27-JUL-2017,660000000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26-APR-2017,31-JUL-2017,5,1,1,1,25000,0,0,0,1008672,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1000,0,USDINR17JUL66.0000CE,0,0,0,7,0,M,0,0,0,0,0,0,0,2275000,N
1008456,600,OPTCUR,USDINR,0,0,28-JUN-2017,620000000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29-MAR-2017,30-JUN-2017,5,1,1,1,25000,0,0,0,1008456,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,1000,0,USDINR17JUN62.0000CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,28950000,N
